avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate
58.0,22,356.3,41039,11766,17.0,0.0,"(40362.7, 42724.4]",45.6,45.5,45.7,"Grant County, West Virginia",0.027999999999999997,50.5,16.3,41.5,33.8,8.4,50.2,7.0,51.3,6.7,65.1,48.0,44.5,42.4,21.2,97.37621667,1.379602201,0.0,0.11002962300000001,55.4011976,3.528435035,128.0
1962.667684,85,453.5494221,57405,42542,11.5,1504.3956560000001,"(54545.6, 61494.5]",39.9,37.7,42.2,"Kandiyohi County, Minnesota",2.48,57.7,18.7,24.0,,8.4,27.9,15.1,64.9,4.8,70.7,,44.6,36.1,19.3,90.42738667,2.9167844689999995,0.652624635,4.026481953,55.81102928,5.7302346779999995,147.5
11.0,7,279.3,32580,2164,22.7,0.0,"[22640, 34218.1]",45.7,45.4,46.0,"Menard County, Texas",2.25,59.5,24.5,63.2,12.3,0.0,30.3,8.8,47.1,8.3,49.5,29.8,22.1,43.3,19.4,87.16773602,1.1915673690000002,0.0,0.733272227,51.94532072,3.712871287,173.9
230.0,98,477.8,45841,39259,18.7,0.0,"(45201, 48021.6]",508.8,41.5,43.4,"Person County, North Carolina",2.52,47.6,22.2,28.0,44.7,5.1,35.5,11.3,53.0,11.9,60.0,45.4,37.9,39.3,22.3,68.76623707,27.37761703,0.43044164799999995,1.533289185,45.40726776,6.140350877,198.1
142.0,60,431.6,41419,27254,22.4,0.0,"(40362.7, 42724.4]",38.8,37.2,44.5,"Del Norte County, California",2.55,40.8,21.9,40.3,,2.9,29.1,9.4,38.3,11.5,50.4,35.0,30.8,51.9,31.8,76.46466099999999,2.886137901,2.159205412,4.167266446,42.03821656,9.278553175,185.4
44.0,17,401.1,62800,7378,9.3,0.0,"(61494.5, 125635]",49.1,48.9,49.2,"Rappahannock County, Virginia",2.26,63.9,13.1,47.2,,3.7,25.6,19.9,57.0,2.9,68.1,50.5,39.9,31.5,13.1,92.38325932,4.185170233,0.8074283409999999,0.309514197,58.75343721,5.182481752,149.6
45.0,18,360.0,50545,13074,10.8,0.0,"(48021.6, 51046.4]",32.4,32.0,32.9,"Franklin County, Idaho",3.03,65.0,24.0,49.1,,1.3,33.4,14.1,60.5,5.0,69.1,,45.7,28.4,14.3,96.38376955,0.07743534099999999,0.07743534099999999,1.36286201,68.22474032,9.856115108,136.3
181.0,64,537.9,42552,24416,16.5,0.0,"(40362.7, 42724.4]",42.3,41.4,42.9,"Staunton city, Virginia",2.21,43.6,6.9,34.2,,11.1,30.9,18.8,56.0,5.6,68.4,49.3,41.5,35.1,16.1,82.77600959,12.21014343,1.08295788,0.632414335,40.5218061,3.909798832,176.1
311.0,140,463.7,47824,58469,13.4,119.7215619,"(45201, 48021.6]",38.8,37.5,39.8,"Huron County, Ohio",2.58,53.1,18.8,43.3,,5.0,48.1,8.6,,7.2,68.9,53.0,49.0,35.3,19.2,94.75372007,1.1283234640000002,0.254509052,1.868096442,52.89208505,4.663965135,206.3
132.0,57,447.7,33869,20155,22.8,0.0,"[22640, 34218.1]",46.1,44.0,48.2,"Warren County, North Carolina",2.48,41.7,25.7,48.4,,8.2,34.8,9.3,41.3,10.7,51.7,,25.6,47.2,26.1,39.27105726,50.88430721,0.293140512,1.7490717219999998,43.18792376,4.839989421,185.4
238.0,92,470.8,60751,52812,12.1,37.87018102,"(54545.6, 61494.5]",37.2,36.0,37.9,"St. Charles Parish, Louisiana",2.83,48.7,21.7,31.7,,6.1,36.7,14.9,60.9,7.7,66.5,56.1,50.7,28.2,18.6,70.57884838,26.34358555,1.105644104,0.6782043729999999,50.8948485,6.11124004,190.3
1691.0,583,465.2,74220,385590,6.8,59.64884981,"(61494.5, 125635]",37.4,36.3,38.7,"St. Charles County, Missouri",2.65,57.1,9.2,28.8,,10.1,26.1,23.3,68.1,5.1,84.0,,65.7,19.2,8.2,90.34724724,4.490068169,2.298261763,0.5514867729999999,59.06748802,5.1211210330000005,162.9
34.0,12,392.3,55204,10594,11.4,0.0,"(54545.6, 61494.5]",30.0,26.8,32.6,"Juab County, Utah",3.29,59.4,18.4,31.1,,7.8,35.0,11.5,61.7,3.8,70.6,,53.0,25.5,13.0,94.57692308,0.10576923099999999,0.278846154,2.673076923,67.64327109,6.440382942,136.9
204.0,101,393.1,43338,36377,14.8,384.8585645,"(42724.4, 45201]",46.4,45.3,47.4,"Delta County, Michigan",2.3,54.0,16.7,26.2,,5.0,35.3,13.6,51.6,9.2,66.5,,40.0,42.3,18.8,94.16267161,0.253323164,0.258770974,0.13074744,50.08606949,3.8870246089999996,178.5
127.0,55,527.3,42837,18135,17.6,716.8458781,"(42724.4, 45201]",42.2,41.3,42.8,"Humphreys County, Tennessee",2.53,54.8,14.1,41.3,43.4,1.2,42.8,8.9,48.1,8.9,66.9,49.0,42.9,37.8,17.8,95.09868421,3.229166667,0.191885965,0.082236842,54.126895,5.078225186,222.6
77.0,36,498.8,30872,13275,30.4,0.0,"[22640, 34218.1]",40.7,39.4,42.9,"Morgan County, Kentucky",2.45,51.9,23.5,40.2,,0.9,36.2,6.6,,9.6,47.3,36.2,32.7,51.8,33.7,94.28805481,3.2320524280000003,0.305332142,0.223413762,56.8843594,6.742424242,242.8
2899.0,1078,419.5,47451,882176,24.5,47.6095473,"(45201, 48021.6]",31.1,30.5,31.7,"Kern County, California",3.21,46.5,19.7,36.6,,3.7,27.3,10.3,51.3,12.7,51.8,42.5,37.8,40.1,29.5,74.69748284,5.662349722999999,4.568367262,10.47189905,50.96534463,6.627706717000001,161.3
1258.0,473,455.8,50154,286956,17.9,477.4251105,"(48021.6, 51046.4]",34.3,32.8,35.8,"Chatham County, Georgia",2.55,41.1,14.0,28.3,,8.0,25.5,20.3,55.8,9.7,63.8,51.2,40.5,28.6,16.4,53.67825558,39.43786029,2.593003688,1.430412833,40.78656398,5.771170399,168.8
1962.667684,224,453.5494221,69430,151436,9.8,151.87934180000002,"(61494.5, 125635]",36.7,35.8,37.7,"Olmsted County, Minnesota",2.52,55.2,14.0,27.3,42.1,16.6,20.9,23.8,69.3,4.1,80.4,,60.9,26.4,12.5,85.5885596,5.106362952,5.864081325,0.79671364,53.62614208,5.82767149,142.2
1962.667684,79,453.5494221,43706,45672,18.5,1050.972149,"(42724.4, 45201]",33.3,31.8,34.7,"Beltrami County, Minnesota",2.59,44.2,12.8,24.7,,6.9,26.1,17.4,58.5,10.6,58.6,45.4,39.6,40.5,26.1,74.08988863,0.8187700840000001,0.87159396,0.261918387,44.60242547,6.561704535,162.6
48.0,18,448.8,50893,7787,10.4,0.0,"(48021.6, 51046.4]",43.8,43.3,45.2,"Merrick County, Nebraska",2.28,60.9,12.0,43.5,,3.8,34.5,12.1,67.1,5.2,75.6,55.3,42.0,33.7,12.1,96.33487654,0.48868312799999997,0.10288065800000001,0.694444444,55.93984962,4.215304799,163.6
61.0,22,494.3,50540,9625,11.7,0.0,"(48021.6, 51046.4]",41.1,39.5,42.9,"Dawson County, Montana",2.24,59.5,7.5,28.1,,19.6,35.6,14.2,62.0,2.0,77.3,55.2,43.7,30.6,10.3,95.00266951,0.8435664709999999,0.06406834,0.597971169,55.71212884,1.7505470459999999,178.3
180.0,78,451.3,41930,25427,16.1,0.0,"(40362.7, 42724.4]",49.1,48.2,50.1,"Cheboygan County, Michigan",2.26,58.2,11.4,46.3,,2.7,39.4,11.8,46.3,13.9,60.2,36.7,30.9,48.2,23.3,93.18801090000001,0.67341378,0.354223433,0.09731413,54.62888711,3.9170984460000002,184.5
92.0,31,441.3,46513,22814,15.7,0.0,"(45201, 48021.6]",32.1,31.8,32.5,"Jerome County, Idaho",2.95,59.9,26.6,39.4,,1.6,28.2,10.4,59.9,6.6,50.8,,32.2,32.6,21.0,91.75826601,0.08387410099999999,0.560632146,4.357038803,58.81427072,8.495681864,147.6
1962.667684,11,453.5494221,56032,4964,8.3,0.0,"(54545.6, 61494.5]",42.0,40.7,43.4,"Scott County, Kansas",0.0221,65.3,21.0,18.3,48.3,12.3,33.4,15.7,67.5,5.8,84.1,67.1,50.8,24.7,6.3,95.23133117,0.0,1.055194805,2.820616883,56.83060109,6.6298342539999995,160.5
684.0,334,419.4,41504,107685,19.9,9.286344431,"(40362.7, 42724.4]",46.9,45.8,48.1,"Douglas County, Oregon",2.41,52.2,20.6,32.9,,2.9,32.1,10.1,44.5,12.2,56.8,37.4,32.6,49.1,26.6,92.82142657,0.317181932,0.8209414709999999,0.6959344740000001,50.07762912,5.54304604,189.2
173.0,70,411.6,48127,43269,18.6,23.11123437,"(48021.6, 51046.4]",33.0,32.2,33.7,"Kittitas County, Washington",2.34,44.5,6.1,22.4,64.0,7.5,26.0,22.7,55.9,7.8,70.2,53.8,43.6,31.1,15.3,89.22850915,0.969102455,2.246232585,3.7413515310000003,45.37250044,4.333095578,161.3
162.0,70,456.8,36285,25756,21.7,0.0,"(34218.1, 37413.8]",44.8,43.7,45.9,"Hardin County, Tennessee",2.58,51.2,23.9,37.2,37.7,1.2,43.6,7.6,44.5,13.9,53.6,38.6,30.1,45.0,25.8,94.11969112,3.150579151,0.324324324,0.077220077,52.91257218,4.906586148,185.9
27.0,13,458.2,36027,3618,18.3,0.0,"(34218.1, 37413.8]",48.5,46.4,50.0,"Baylor County, Texas",2.06,56.5,34.1,42.9,,0.0,31.7,19.6,,1.4,64.2,44.2,31.0,32.9,13.3,93.10915105,1.901874311,0.0,1.323042999,48.63609983,6.0686015829999995,212.3
321.0,139,437.2,48663,51198,13.9,39.06402594,"(48021.6, 51046.4]",46.5,44.8,48.6,"Wayne County, Pennsylvania",2.47,51.1,13.7,48.5,,6.4,44.3,11.7,48.6,7.8,69.9,50.9,44.5,39.6,19.0,93.91193215,3.50877193,0.538321521,0.592540955,54.49083187,3.971422568,179.4
144.0,58,423.9,45464,20366,14.7,0.0,"(45201, 48021.6]",50.9,48.9,53.4,"Polk County, North Carolina",2.3,56.1,15.0,30.2,45.7,9.2,27.2,18.6,48.0,8.8,68.0,45.1,35.6,41.3,17.1,91.42519801,5.086830324,0.122989128,1.972745609,53.52258361,4.746227708999999,156.1
36.0,13,408.9,50358,6322,12.5,0.0,"(48021.6, 51046.4]",45.5,44.8,46.1,"Moore County, Tennessee",2.55,57.4,18.8,41.3,,6.7,40.2,12.2,57.9,6.5,74.6,,45.7,32.5,12.5,94.36309243,3.8576602110000002,0.0,0.0,60.35044825,0.7020280809999999,137.3
41.0,18,398.1,35274,7515,23.8,0.0,"(34218.1, 37413.8]",40.5,37.6,42.1,"Tillman County, Oklahoma",2.4,52.4,34.4,38.2,22.3,5.1,35.8,11.9,51.0,7.1,53.7,38.5,33.1,43.0,24.1,74.32274789,7.958522359,0.23331173,7.854828257,48.47890088,6.093432634,166.1
184.0,70,455.2,45316,34445,16.0,0.0,"(45201, 48021.6]",37.1,36.4,38.4,"Clark County, Wisconsin",2.65,58.2,37.3,35.4,,2.7,43.3,8.4,61.2,4.8,56.6,41.9,34.1,34.0,17.6,97.12034301,0.40268845200000003,0.446144041,0.6257604729999999,57.41970774,9.86429301,157.6
300.0,108,469.4,48499,61680,14.7,551.232166,"(48021.6, 51046.4]",35.8,34.8,37.1,"Hall County, Nebraska",2.67,52.0,17.7,43.3,34.5,4.5,32.5,12.4,67.5,6.0,65.7,52.7,46.8,30.2,16.7,92.75233583,2.1976575869999997,1.1152783259999999,2.107185156,49.11068515,8.958855626,160.8
1962.667684,55,453.5494221,72648,51935,10.8,0.0,"(61494.5, 125635]",33.5,32.9,34.1,"Elko County, Nevada",2.87,56.6,19.0,33.7,42.3,5.1,26.8,12.3,67.0,5.5,73.0,63.9,60.9,18.5,10.0,88.13661223,1.2897094759999999,0.927039293,2.5619642369999998,57.82097649,6.7007335370000005,143.2
88.0,40,416.1,41101,13801,16.5,0.0,"(40362.7, 42724.4]",49.3,48.8,49.7,"Crawford County, Michigan",2.3,55.1,21.7,41.0,,6.4,35.4,11.1,44.6,12.0,65.3,42.1,37.0,47.6,21.6,96.2504498,0.46059733700000005,0.582943505,0.6908960059999999,52.92240511,3.797949107,178.6
43.0,21,434.0,41363,9067,20.7,0.0,"(40362.7, 42724.4]",35.5,32.3,42.9,"Mitchell County, Texas",2.45,45.9,41.7,32.3,,1.8,33.4,8.5,38.4,5.5,63.6,,38.0,29.9,13.0,80.43407133,10.97175264,0.47987784899999997,5.376813175,56.62913186,2.90368272,211.8
216.0,75,433.0,68166,58792,14.1,102.05470129999999,"(61494.5, 125635]",35.0,34.2,35.7,"San Benito County, California",3.33,51.0,10.5,38.1,,5.1,24.4,13.4,60.1,12.2,64.5,54.1,48.4,31.2,20.5,84.53185538,0.780096252,2.66344667,6.939208089,59.57669496,6.536926147999999,150.4
72.0,28,481.0,35955,9984,17.8,0.0,"(34218.1, 37413.8]",44.9,43.6,45.6,"Washington County, Idaho",2.59,54.4,12.8,38.4,,2.3,34.4,10.0,45.6,9.7,54.7,38.2,31.3,40.3,21.4,94.53366584,0.0,0.9276807979999999,1.596009975,50.8656873,8.792924037,173.6
108.0,41,491.5,76206,25515,7.5,0.0,"(61494.5, 125635]",36.6,36.3,37.3,"King George County, Virginia",2.96,56.6,11.3,43.6,,12.4,30.3,19.0,63.6,7.4,83.5,67.0,55.6,20.9,7.9,76.6373882,17.95211166,1.287450367,0.48128985700000004,61.952500300000004,6.194544857,195.7
192.0,76,436.9,59089,37035,9.5,0.0,"(54545.6, 61494.5]",42.8,42.3,43.7,"Addison County, Vermont",2.38,50.3,6.0,30.5,,9.2,32.0,20.5,63.2,5.8,68.2,52.9,46.0,39.5,22.8,94.8840105,0.9609398259999999,1.8839834340000001,0.297756002,53.44587054,4.669664476,173.3
207.0,85,478.1,46682,50803,13.9,0.0,"(45201, 48021.6]",30.0,28.8,31.4,"Vernon Parish, Louisiana",2.82,55.0,11.5,47.2,,5.7,35.8,13.6,44.8,7.5,69.3,49.3,24.8,31.8,15.8,76.97804711,14.26747466,1.716975379,1.301547374,55.90180473,7.229203117999999,204.5
49.0,16,470.0,50286,7569,11.0,0.0,"(48021.6, 51046.4]",44.8,44.8,44.8,"Worth County, Iowa",2.35,56.4,13.8,34.4,,7.6,36.6,11.7,61.9,4.7,74.0,56.2,46.4,35.3,16.1,97.19687955,0.96522544,0.15866719599999998,0.25122306,53.83647799,8.33867864,136.5
234.0,86,486.3,43490,37071,16.3,539.5052737000001,"(42724.4, 45201]",39.7,36.4,42.8,"Webster County, Iowa",2.27,45.5,10.9,24.6,,4.7,32.5,13.5,55.6,8.4,68.9,50.7,44.6,39.0,19.7,91.92385038,4.300844617,1.088617777,0.740045583,44.12405147,6.438050191,169.2
97.0,41,459.7,55968,13984,10.3,0.0,"(54545.6, 61494.5]",44.0,40.5,47.0,"O'Brien County, Iowa",2.28,61.6,20.7,21.4,,2.4,37.7,13.7,64.6,2.8,73.8,56.3,46.2,35.1,16.4,94.79846722,0.510928186,0.8444507520000001,2.39142776,57.01199201,7.056603774,176.1
33.0,16,366.0,37590,6415,20.6,0.0,"(37413.8, 40362.7]",44.3,42.0,48.1,"Luce County, Michigan",2.27,45.9,25.7,49.4,,2.7,45.0,8.6,38.2,11.6,59.5,,34.4,50.6,26.2,80.43847459999999,8.53790335,0.154392466,0.432298904,48.67480017,5.95959596,175.3
254.0,100,429.6,80650,48904,7.5,0.0,"(61494.5, 125635]",43.5,42.7,44.1,"Queen Anne's County, Maryland",2.75,57.4,13.6,34.7,40.8,10.9,29.9,21.6,65.0,5.3,80.3,64.2,55.6,28.8,13.5,89.60699588,7.407407407000001,0.87037037,0.450617284,62.34448122,5.627462015,173.8
279.0,105,469.8,54610,37001,12.9,0.0,"(54545.6, 61494.5]",50.0,47.9,52.6,"Amador County, California",2.36,52.2,21.5,38.2,,2.6,27.0,14.7,39.3,14.0,69.7,,39.7,44.7,19.4,86.51439384,2.311123125,1.454250574,4.119475605,55.32495512,3.698558778,166.6
206.0,77,532.5,37952,32526,22.0,0.0,"(37413.8, 40362.7]",40.5,40.0,41.1,"Rhea County, Tennessee",2.51,50.9,16.1,39.5,,4.2,38.1,7.8,48.6,11.1,58.6,,35.9,45.3,25.6,94.52367722,2.4881150830000003,0.080261777,0.904488486,49.14308489,6.6384950929999995,193.5
30.0,9,385.5,48048,7648,15.7,0.0,"(48021.6, 51046.4]",34.2,33.4,34.4,"Power County, Idaho",2.99,55.5,26.1,39.1,,0.7,39.8,9.5,57.4,9.4,60.6,46.6,38.8,36.0,24.4,85.17656189,0.323373432,0.012934936999999999,9.520113827000001,53.96020289,12.93684856,114.3
123.0,53,484.2,38663,21121,19.9,0.0,"(37413.8, 40362.7]",39.5,37.3,41.2,"Jay County, Indiana",2.58,53.6,17.1,46.2,,2.7,48.6,6.6,57.8,8.2,65.1,,46.3,34.8,18.7,98.12279464,0.578687368,0.268172195,0.065866855,52.79043982,6.336972811,202.5
102.0,39,426.3,50719,20493,12.4,0.0,"(48021.6, 51046.4]",35.9,34.7,36.9,"Buena Vista County, Iowa",2.55,53.1,15.5,22.4,,2.3,31.0,12.3,67.6,3.7,70.7,,48.1,31.3,16.4,81.00160921,2.877066368,7.748573658,5.456673331,51.84020956,6.872775801,149.1
19.0,8,349.5,46503,4281,13.9,0.0,"(45201, 48021.6]",39.0,38.4,39.6,"Oneida County, Idaho",2.66,61.0,17.1,61.3,,1.6,38.4,10.1,54.5,6.7,74.6,55.1,46.8,32.9,11.7,96.91401649,0.0,0.0,0.376914016,60.68268015,5.384615385,141.0
202.0,92,376.6,46371,43664,15.2,0.0,"(45201, 48021.6]",40.6,39.8,41.9,"Branch County, Michigan",2.58,51.4,24.7,38.0,,6.2,40.8,9.0,53.3,7.0,66.6,50.1,45.8,36.7,19.2,94.67807624,2.377247975,0.46446712100000004,0.6818285820000001,53.74485083,6.000674233,170.7
102.0,50,349.7,49348,21026,14.6,47.56016361,"(48021.6, 51046.4]",45.0,44.0,45.8,"Klickitat County, Washington",2.62,54.2,24.0,36.6,,9.5,29.0,16.0,45.9,7.0,63.7,43.5,34.9,42.1,21.1,90.9221902,0.739673391,0.465898175,2.7473583089999996,54.44486837,3.729487817,174.7
984.0,259,424.0,107250,322387,3.7,843.706477,"(61494.5, 125635]",37.6,36.9,38.2,"Douglas County, Colorado",2.76,65.6,14.9,28.8,,12.7,12.9,37.8,70.3,4.1,88.9,78.9,69.2,13.8,5.6,90.51255155,1.080221778,4.0625590439999995,1.125502486,66.6645667,4.964771638999999,128.4
29.0,11,459.6,57148,3999,10.5,0.0,"(54545.6, 61494.5]",46.1,46.6,46.0,"Edmunds County, South Dakota",2.3,58.8,25.4,36.4,35.3,2.8,33.9,15.6,64.5,1.8,81.2,65.3,50.8,26.6,10.9,97.21254355,0.12444002,0.398208064,0.522648084,59.58385876,4.337050805,162.6
13.0,6,406.9,45624,1799,13.8,0.0,"(45201, 48021.6]",46.2,42.8,48.3,"Dundy County, Nebraska",2.18,62.3,18.4,29.1,35.5,17.0,32.5,13.6,57.7,4.0,64.8,49.3,31.6,35.9,17.2,98.51116625,0.09925558300000001,0.0,0.24813895800000002,55.44444444,5.83090379,151.9
16.0,7,331.3,61896,5641,12.5,0.0,"(61494.5, 125635]",31.9,31.5,33.6,"Martin County, Texas",3.18,50.7,38.9,32.4,,3.1,35.5,13.0,60.9,3.5,59.9,51.9,47.4,21.3,12.5,84.27265804,2.3229246,0.0,12.39527799,54.23312883,2.11038961,153.2
1962.667684,11,453.5494221,44727,3923,10.7,0.0,"(42724.4, 45201]",50.3,51.3,48.7,"Lake of the Woods County, Minnesota",2.4,52.3,12.9,62.5,18.8,5.8,44.8,12.4,59.9,4.8,69.4,,41.1,40.1,19.4,94.27703216,0.5824259310000001,0.911623196,0.0,51.32470733,5.924855491000001,172.7
379.0,159,492.7,43269,52753,18.0,0.0,"(42724.4, 45201]",46.1,45.3,47.0,"Roane County, Tennessee",2.4,54.7,25.1,34.5,,4.5,36.6,11.3,46.9,9.8,63.7,,38.8,42.0,21.9,94.42647004,2.640984162,0.453331327,0.122267785,52.77562023,3.126436782,198.7
569.0,241,456.6,43602,104425,18.0,536.2700503000001,"(42724.4, 45201]",38.1,36.5,40.0,"Allen County, Ohio",2.53,46.2,16.7,32.3,,6.6,39.7,10.1,57.1,9.2,68.4,51.8,48.1,36.2,19.5,83.54500171,12.05844329,0.7519297309999999,0.531389026,46.1311459,6.237398089,185.0
2881.0,1084,483.7,69992,672228,18.4,651.5646477000001,"(61494.5, 125635]",33.7,33.5,33.9,"District of Columbia, District of Columbia",2.22,27.3,10.5,22.6,,23.0,18.0,23.3,61.8,9.6,69.6,55.6,48.2,35.1,21.7,40.2056267,48.87333123,3.679164273,4.194543803,23.91565163,4.5818916530000005,182.3
415.0,169,472.9,52082,88399,15.6,0.0,"(51046.4, 54545.6]",38.5,37.0,39.3,"Walton County, Georgia",2.88,57.1,14.7,42.0,39.6,3.7,35.6,12.5,56.7,7.9,68.9,54.3,47.8,30.0,15.6,79.61972599,15.98473336,1.252885697,0.620642452,60.72740756,5.68799466,193.3
570.0,171,516.8,47351,96165,13.6,1029.4805800000001,"(45201, 48021.6]",42.1,41.4,42.9,"Flathead County, Montana",2.48,56.3,16.7,40.3,,1.9,29.9,20.4,58.9,7.0,65.8,50.4,40.4,31.9,15.5,94.93641049,0.30750109800000003,0.5153589829999999,0.691073897,54.5518245,6.8121394529999995,150.6
212.0,95,416.9,50997,47733,11.1,0.0,"(48021.6, 51046.4]",37.9,37.3,39.1,"Noble County, Indiana",2.58,56.0,24.0,38.8,,5.2,41.1,10.0,59.1,8.8,70.4,56.6,51.1,28.8,14.8,96.47709587,0.47953560799999995,0.6036259620000001,0.929626046,55.67095741,6.541519012,186.5
1401.0,577,492.8,39812,251460,24.1,365.863358,"(37413.8, 40362.7]",36.6,34.8,38.4,"Caddo Parish, Louisiana",2.55,39.3,22.2,30.3,40.4,7.0,32.9,15.0,,7.0,56.7,43.1,37.4,39.0,24.0,47.84919644,47.93909132,1.204748334,0.9888436140000001,37.397312,5.272379222,199.4
890.0,343,482.8,56508,154604,13.2,19.40441386,"(54545.6, 61494.5]",39.9,38.4,41.6,"Schenectady County, New York",2.65,44.8,14.5,27.1,,9.9,30.0,16.4,,7.4,71.5,56.2,51.0,35.1,19.1,78.42838316,10.18372568,4.272074214,3.317915192,45.67653277,5.183987725,175.7
161.0,63,412.1,47227,40522,16.0,0.0,"(45201, 48021.6]",35.6,33.6,37.4,"Caldwell County, Texas",2.85,45.8,20.8,51.2,,3.3,36.0,11.1,53.5,5.2,53.5,,37.1,32.2,19.0,73.70574631,7.078049152,0.203319186,15.79281775,50.6545659,4.6857142860000005,159.3
3648.0,1186,447.0,100806,765135,7.5,218.2621367,"(61494.5, 125635]",39.5,38.2,40.8,"San Mateo County, California",2.85,51.9,11.7,25.5,,16.2,16.5,27.1,64.1,6.7,76.0,63.8,55.7,25.8,13.2,54.97635332,2.596259538,26.55813637,9.447451755,53.65425415,5.0155763239999995,140.0
216.0,109,445.1,38500,31081,21.1,289.5659728,"(37413.8, 40362.7]",47.2,45.2,49.3,"Mecklenburg County, Virginia",2.41,44.4,18.7,42.3,,3.4,32.5,9.8,47.6,6.9,61.7,42.9,34.8,41.1,20.2,60.57360165,35.09111076,0.440500713,1.673268896,43.75901298,4.6647230319999995,213.7
74.0,33,511.5,30172,10667,26.2,0.0,"[22640, 34218.1]",42.7,40.2,44.3,"Monroe County, Kentucky",2.39,55.9,16.3,42.3,,2.2,41.8,8.1,46.2,9.5,55.3,39.6,33.1,48.3,30.3,95.58755225,2.563864375,0.12076172800000001,1.003251277,53.49988746,3.581020591,227.9
323.0,151,492.7,40269,62577,22.0,0.0,"(37413.8, 40362.7]",35.7,34.7,37.2,"Acadia Parish, Louisiana",2.7,47.3,24.6,35.9,36.6,2.9,39.2,7.6,52.0,10.1,56.5,44.6,38.9,37.4,23.1,78.97302254,17.43480849,0.19464955,1.000595209,47.0950042,6.938635585,230.5
158.0,61,411.3,55354,29228,10.8,1402.764472,"(54545.6, 61494.5]",43.6,42.3,44.6,"Park County, Wyoming",2.38,56.3,12.4,29.1,53.2,5.3,28.5,17.5,64.5,3.8,71.4,54.9,44.4,30.5,13.1,94.78005865,0.8142142490000001,0.600310505,1.28687252,54.58467264,5.7014011920000005,152.0
183.0,95,425.2,29609,32535,28.3,0.0,"[22640, 34218.1]",41.0,38.4,43.7,"Williamsburg County, South Carolina",2.64,37.2,23.1,37.0,,4.0,40.3,7.3,42.9,11.6,51.8,,34.3,44.1,26.3,32.01456165,66.06594861,0.153438835,0.397135808,39.62978544,3.907462265,224.8
1142.0,407,373.7,91886,451721,7.2,19.92380252,"(61494.5, 125635]",34.0,33.3,34.7,"Prince William County, Virginia",3.17,55.0,13.1,33.9,,10.0,21.7,23.2,68.5,5.4,78.0,65.7,54.5,17.1,8.6,61.448849800000005,20.465798100000004,7.7738976520000005,4.59188924,60.21316724,6.8577563260000005,150.1
45.0,19,387.7,40179,9145,13.8,0.0,"(37413.8, 40362.7]",42.1,42.1,42.1,"Brewster County, Texas",2.27,45.9,10.8,23.3,,16.7,21.4,22.8,58.4,4.9,65.0,49.5,42.7,29.8,13.0,93.22144017,1.331889551,0.0,2.111532214,40.9689441,1.812688822,160.4
152.0,59,523.1,35368,24463,27.6,81.75612149,"(34218.1, 37413.8]",40.3,39.1,41.9,"Lincoln County, Kentucky",2.48,53.9,14.9,47.3,,0.5,44.5,6.6,47.4,10.5,55.7,41.5,36.1,42.4,25.6,95.78741122,2.68185158,0.32247530399999996,0.24899991800000001,52.04708291,7.499096494,199.1
554.0,217,488.8,41932,86452,17.2,173.5066858,"(40362.7, 42724.4]",42.5,41.1,44.0,"Wood County, West Virginia",2.37,51.1,15.8,36.5,,4.2,38.1,12.2,52.4,8.6,63.0,,42.2,42.0,22.7,96.18988205,1.059393015,0.6076779999999999,0.251851338,47.88351017,6.23870268,185.5
135.0,67,425.7,36867,20171,20.7,0.0,"(34218.1, 37413.8]",46.5,45.9,47.4,"Morgan County, Missouri",2.55,50.9,32.4,42.9,22.5,2.1,41.3,9.0,42.2,11.7,50.2,33.6,26.4,42.3,21.3,96.29171817,1.241038319,0.049443758,0.23238566100000002,50.79365079,6.885245902,203.7
1590.0,629,435.7,48651,368450,15.2,222.55394219999997,"(48021.6, 51046.4]",35.6,34.6,36.6,"Allen County, Indiana",2.55,49.5,17.3,29.9,43.2,9.6,29.4,17.5,61.4,8.0,66.9,,50.4,29.1,17.6,79.4867562,11.57316077,3.16299494,2.071794702,47.38003074,6.597186511,170.7
211.0,76,489.1,50191,33161,11.6,422.1826845,"(48021.6, 51046.4]",44.3,42.7,45.7,"Emmet County, Michigan",2.33,57.5,10.4,34.5,,9.7,26.2,20.2,58.5,8.4,71.7,52.2,41.9,35.5,16.2,92.47380217,0.748076807,0.569386395,0.221091526,54.49526814,5.055523086,168.0
1962.667684,15,453.5494221,50639,7904,11.3,0.0,"(48021.6, 51046.4]",35.3,34.2,37.2,"Thomas County, Kansas",2.39,55.6,12.2,20.1,,3.8,28.9,18.6,68.9,2.7,81.0,65.9,48.3,24.7,11.3,94.47318612,1.8675078859999998,0.08832807599999999,1.388012618,53.81222432,5.794871795,154.5
