N,P,K,temperature,humidity,ph,rainfall,crop
23.0,75.0,25.0,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
28.503469932104366,27.503469932104366,31.496530067895634,28.545740527588354,92.66294054649839,5.730076034249718,189.597200932386,coconut
115.4419963065863,49.7679852263452,15.77900184670685,25.642776085920293,82.5369254744582,7.218438048179311,88.9814315499732,cotton
82.83639358830519,24.47793919331725,26.836393588305192,24.567414047818975,53.604627341824845,6.197433055406596,183.3304821204876,coffee
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,maize
19.0,17.0,39.0,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,rice
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,papaya
16.044314935437313,62.26857651051084,20.701432382883127,25.862373593828327,40.64156814648893,5.016099241222148,105.5448498829699,pigeonpeas
74.0,58.0,18.0,20.03728219,56.35606753,6.727303282,109.02414099999999,maize
100.0,41.0,22.0,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton
34.06102613605319,56.29264924263121,18.061026136053187,27.58454078408939,87.17042383861663,6.731743673440927,56.91363896660173,mungbean
110.46002837402536,41.51713069684628,17.50571023228209,23.36567180987043,80.84268173320609,6.556434833908998,67.47543538223957,cotton
32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
31.0,144.0,202.0,11.02105378,80.55557235,5.870600622,68.23963161,grapes
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,coconut
90.00602450669197,11.012049013383935,47.0,29.28953285780749,91.60791669591767,6.404666652684523,28.351743385534835,muskmelon
20.0,20.0,10.0,11.86631922,93.68394562,6.976997772000001,106.060149,orange
40.131530258447114,73.56576512922355,20.60540922465867,27.4117837943959,61.09447024648618,6.870505823984586,71.60050462994938,blackgram
116.0,81.0,55.0,26.42313317,83.69950440000002,5.915546415,95.12322062,banana
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
23.941193304736764,44.411933047367654,18.941193304736764,26.83689686732897,48.73882265591084,5.920753295486263,34.87501873662777,mothbeans
33.088416320296204,58.632624480444306,20.72104080074051,18.034844453186366,24.416323452918558,5.675740006480326,103.39310687033105,kidneybeans
34.0,61.0,49.0,28.12971499,93.32107370000001,6.502675132,117.82019070000001,papaya
37.0,56.37006218444107,24.8612266808346,21.844338597397762,19.567776934957386,5.783077389433192,126.50512898117157,kidneybeans
31.93568498694307,40.61410992165841,20.192945039170795,27.760084187713794,47.69394643986171,8.135165207212175,66.11212319642291,mothbeans
32.0,11.0,31.0,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,apple
116.4226919312043,29.690767724817206,34.0,24.639389917699468,56.90048405868431,6.565058643156821,124.30897671228756,coffee
63.0,42.0,21.0,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
30.168287991624897,140.26731519664995,203.73268480335005,21.708040715305025,93.05079048877785,5.803335510637048,107.7768770746479,apple
9.0,69.0,20.0,19.30607278,23.96362799,5.5915609989999995,129.3449326,kidneybeans
60.0,42.6740110802411,21.674011080241097,23.38576095976402,68.76162011161267,5.888747600504219,76.65888099029225,maize
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
24.641432551356022,64.02162924169484,23.66306179305086,27.592133996027126,65.82189331030384,7.4729694939021,62.58011861124186,blackgram
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,lentil
67.0,68.0,49.0,35.26824831,92.38282957,6.8217745889999994,149.8488208,papaya
6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans
7.0,77.0,18.0,20.5591255,60.54880693,6.655918077999999,191.08951090000002,pigeonpeas
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,cotton
131.0,35.0,18.0,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton
33.36336704668107,22.74045210951352,44.89618084380541,19.970205694170875,85.88572456966027,7.046504227299889,112.21121990275405,pomegranate
14.0,76.0,20.0,29.05941162,62.10652364,7.042474679,36.5011366,lentil
11.0,45.0,19.0,28.70012137,44.359648,3.8280314630000003,44.11622138,mothbeans
69.0,64.0,47.0,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
14.52088948508084,8.0,12.0,25.1925317337078,93.07246657575897,7.139475539141636,115.10728019468047,orange
75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,60.95197486,maize
5.452429395525763,129.09514120894846,201.45242939552577,18.124530945821697,81.73988237873289,5.722122939249771,72.42783335348608,grapes
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
33.0,31.0,34.0,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
109.59397924750134,33.406020752498655,29.781937742504027,24.770986298884715,65.48868195238836,6.663838930331464,166.76069720601845,coffee
78.0,58.0,44.0,26.80079604,80.88684822,5.108681786,284.4364567,rice
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
57.0,64.0,55.0,26.68386496,92.95854109999999,6.583760498999999,62.50689682,papaya
89.0,52.3583258941401,43.3583258941401,24.955133954321887,71.95255628757728,7.178865485574854,150.4249514560707,jute
88.0,46.0,42.0,22.68319059,83.46358271,6.604993475,194.2651719,rice
31.0,36.0,29.0,33.93679864,52.72170281,6.460542749,97.4611918,mango
28.218062257495973,78.59397924750134,19.937347168332437,29.984029974089907,67.46584283863542,6.904032431000432,68.46794626577014,blackgram
38.0,36.0,21.0,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
111.0,29.0,31.0,26.05968403,52.31098539,6.1362865179999995,161.3432535,coffee
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,97.31258083,mango
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton
84.82764102502952,38.17235897497048,35.0,24.08380819459498,53.44606253536055,6.923206523756399,117.44122199465917,coffee
89.0,52.0,42.0,23.09433785,81.45139295,6.14132902,196.6587013,jute
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,rice
18.0,19.0,27.0,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton
82.0,48.0,36.0,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
12.0,32.08078718426678,27.45165348121908,32.191345110685795,45.17144332205001,5.91258656883181,98.1083886927457,mango
114.0,8.0,50.0,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon
16.0,15.0,42.0,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
76.42752585791231,56.809175285970774,21.19082471402923,23.66345316679315,72.44094361075106,6.603734353446304,79.97644533477815,maize
7.0,45.0,22.0,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
50.22605938901957,55.83908908352936,53.06514847254893,25.060980016695964,91.32180803623953,6.709731188114714,104.09677745118299,papaya
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
11.0,46.0,24.0,27.65280218,89.80650642,6.4592520229999995,56.52558045,mungbean
16.234408150028997,130.7765591849971,197.3296775549913,32.68937005755748,83.34773687716161,5.685574965446008,67.7440282792398,grapes
56.0441216133655,72.52206080668275,84.64154560501206,18.471903842412768,14.797654767682829,7.346750827766978,90.7321255091204,chickpea
35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
7.49326281617846,45.50673718382154,18.0,28.24234665036151,84.11822047219297,6.936095777966574,42.469188229656794,mungbean
17.403527480414603,26.660787532642328,13.935684986943068,26.784914641284214,93.69994301679701,6.636787037361679,114.91743475938509,orange
73.0,35.0,38.0,24.88921174,81.97927117,5.005306977,185.9461429,rice
36.0,55.0,20.0,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean
69.28286510271204,50.02162924169484,17.67387641389828,20.660113263358316,61.026044246400055,6.4263050131381485,69.56035514081783,maize
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,grapes
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
96.50602189578561,77.05723084118759,52.0,26.29022286027077,81.50732997622002,6.099690512877158,95.53157986723032,banana
113.33101100207622,26.447153830911073,53.33449449896189,24.765345008654432,85.33843506592716,6.724892258298672,53.80640754335929,watermelon
82.0,24.0,26.0,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
37.38164942805846,5.381649428058457,33.04587642985386,26.128433859282623,93.98450163930612,5.8903810706249065,151.99973323726002,coconut
28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.54009399999998,coconut
21.0,6.0,41.0,24.88244467,89.39686219,7.086947687,107.19517069999999,pomegranate
37.903469084339385,131.2277526747151,196.80693816867878,20.25547840837137,81.72889634495893,5.958017187080935,66.89839527828792,grapes
25.0,21.0,11.0,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
75.49047412350768,52.92379298806141,16.471422370523026,20.28235016107266,72.9887949668721,6.003832937754274,98.45222258621979,maize
86.96852345926978,52.52623045060852,40.968523459269775,26.895419712723427,76.66995973080527,6.608735235712428,172.29522510566608,jute
9.036592019200201,16.00914800480005,39.0548880288003,18.437649307499623,91.13328097416864,6.110880508781738,105.1935143880715,pomegranate
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
95.91790507772498,85.6716203108999,50.75371523317492,29.702499453143915,77.50660228088694,6.213173602716664,92.063819821803,banana
8.0,58.0,17.0,28.75273118,69.15640149,7.286049977999999,35.15426171,lentil
3.0,67.0,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
54.0,65.0,47.0,27.92765919,91.55594211,6.7218358789999995,149.91075569999995,papaya
21.0,26.0,27.0,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
26.845383862408603,10.0,31.731924206387095,28.947640802140565,94.4894210247833,6.170060042877556,196.2638208101408,coconut
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil
57.8453838624086,67.50500489434407,84.5773080687957,18.72015721661901,16.389137271950258,7.498798006251949,93.11426000561117,chickpea
3.0,27.0,44.0,24.56811204,92.03009222,6.591302797000001,110.96338940000001,pomegranate
88.0,78.0,45.0,29.10403455,79.19588629,6.324270089,92.07835761,banana
27.0,61.0,15.0,25.265329100000002,67.10004577,6.958054839,48.33941188,lentil
43.8453838624086,52.958843518430115,47.577308068795695,26.120721697620112,91.12442791323839,6.6412792768003595,171.83994283181713,papaya
82.0,78.0,46.0,25.05802193,84.97323747,5.738678895,110.4408803,banana
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,rice
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
12.0,66.0,20.0,27.41434987,63.41785982,7.336117221,44.43177543,lentil
27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
32.125305663335126,70.53132641583377,79.0,19.02525989621921,17.784145767654188,7.534088119320885,72.29806122744276,chickpea
23.250868574983503,74.9505211449901,23.3003474299934,15.577844424867914,24.011427942227982,5.708910907781169,133.60289923392133,kidneybeans
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
119.0,25.0,51.0,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
35.0,48.0,15.0,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
11.553302378281069,37.9558783866345,22.119484798329314,28.733382469544072,88.83650710118,7.0593983576424,58.242344722506616,mungbean
33.0,47.0,17.0,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
82.0,25.0,51.0,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute
50.49428976771791,57.01142046456418,20.528551161410462,27.968776954621163,63.34745364259851,7.156737767587943,70.30315538694639,blackgram
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
21.0,134.0,202.0,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,maize
22.46988547449539,64.20482821174308,22.162643156880765,31.987466105562305,63.29243963252724,6.9433176233109375,66.19685865234477,blackgram
105.0,30.0,50.0,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
115.0,18.0,53.0,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
107.0338603288965,88.61851115113774,53.0,27.30340210999495,80.95573116703505,6.10205211278306,102.41931944598407,banana
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
5.295437932542695,31.85228103372865,32.113686202371916,32.17664363207078,51.85160203998394,5.943412176641421,93.56014742018363,mango
93.05224206757688,35.039644095435115,29.908113836988,24.341215288880036,55.18979717002707,6.441209414777512,121.2235188164448,coffee
27.0,120.0,200.0,21.45278675,90.74531921,6.1102188260000005,116.70365819999999,apple
8.782730073559879,60.0,21.9136503677994,31.806148648693668,54.75010506910786,5.739874461849523,61.835973362790526,mothbeans
23.6291337030477,27.0,41.0,19.560764698771415,93.7940957329062,6.588080127881857,108.73712337060397,pomegranate
111.0,87.0,48.0,26.3985515,81.36028902,5.571401169,98.16752001,banana
25.32982249530488,79.88830374921749,82.32982249530488,17.248609166169338,16.13222824493193,7.542011851138925,71.87029400703194,chickpea
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
7.531326415833781,23.0,36.593979247501345,19.51188258867578,87.8989906768332,7.028330319998429,104.1067938899477,pomegranate
51.0,56.0,18.0,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
0.0,27.0,38.0,22.44581266,89.90147027,6.7380162210000005,109.39059979999999,pomegranate
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
91.60597384604756,8.60597384604756,49.06055648345575,25.81328620500894,85.38581221511815,6.672218798505959,42.73936042788965,watermelon
8.553214996869922,20.77660749843496,31.218126244522363,31.720003578086704,53.65905583112168,5.933918306786186,95.9780590767165,mango
13.143755344805221,60.71248931038956,15.856244655194779,20.07022935658296,21.398858786833177,5.752569548350661,143.01271795982308,kidneybeans
1.0,62.0,23.0,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
43.0,61.0,20.0,26.87187036,61.61367264,6.804253866,63.51822045,blackgram
36.403599224325895,21.982003878370534,40.19280155134821,24.311137373135413,94.33352932831825,6.93839355404062,103.63150926726685,pomegranate
101.0,87.0,54.0,29.07311132,76.50045221,6.376756632999999,100.1692639,banana
61.0,44.0,17.0,26.10018422,71.57476937,6.931756557999999,102.2662445,maize
13.0,22.0,5.0,19.667056,90.50096668,7.764040111,100.1737964,orange
21.0,78.0,19.0,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
60.0,59.0,22.0,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
53.11442320238242,63.23980751666461,80.35423071904704,17.635502469788545,16.208281252193657,7.4494414587960796,79.8701773325672,chickpea
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
104.73885398245248,77.65286504386879,52.13057300877376,29.15644494458346,76.1836436051699,5.853191679902361,100.01812446661334,banana
28.0,37.0,28.0,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute
19.0,30.0,30.0,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
105.1745498177663,70.61908763667527,54.79363745444158,25.978398955055567,79.73866497307289,5.736463549439945,115.21117888461049,banana
8.452118778039141,67.67817816705872,20.54788122196086,24.26349205503039,68.37091191750586,7.1922614899655075,39.511871448552405,lentil
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
22.484289839944353,139.49476327998144,202.9790531199258,15.763747483301762,83.476243412848,5.956567897300268,67.90159544054985,grapes
2.0,40.0,27.0,29.73770045,47.54885174,5.9546266039999995,90.09586854,mango
95.0,52.0,36.0,26.22916897,83.83625819,5.543360237999999,286.5083725,rice
9.768711134724334,141.1387733191654,201.18503109222053,22.093990394233156,91.05443733595068,6.376719039035051,104.46089339720787,apple
49.0,54.0,50.0,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
29.0,122.0,196.0,41.94865736,81.15595212,5.638328481,73.06862952,grapes
102.0,11.0,47.0,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon
38.90330696243816,20.290079112685522,14.451653481219079,21.167489556929816,90.93992231871022,7.859669526108526,107.81693146481669,orange
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton
29.732909221368878,69.0,22.34161365267111,17.53097502334435,24.92887259192121,5.811421613677462,71.3011865302351,kidneybeans
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.29961569999998,coconut
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
108.33564662140292,20.82523682508981,47.16782331070146,28.54263007197751,91.91850180566736,6.169757019636747,25.543480212142427,muskmelon
6.0,9.0,12.0,31.08368929,90.14362642,7.0287464060000024,109.68946580000001,orange
20.46865392142945,20.64576928095297,29.46865392142945,27.7082872268603,51.58067192421525,5.292056021349536,99.59249335498527,mango
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,coconut
41.879541897981554,52.89758589412846,48.57229958036693,41.016875806121476,94.26829324193801,6.781542722789975,212.8902107952142,papaya
3.0,23.0,30.0,29.70143197,95.65754365,6.078807239,215.1968037,coconut
3.403599224325893,18.201799612162947,29.78920232702232,30.78514623286771,49.464408313283606,6.4022049935183265,92.1428725782099,mango
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute
9.999966555319133,140.49997491648935,200.99996655531913,30.340521056595655,82.05200831227116,6.154641792419393,65.5727000185658,grapes
19.0,53.0,22.0,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,papaya
100.0,48.0,16.0,25.71895816,67.22190688,5.54990242,74.51490791,maize
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,107.8737015,apple
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,mango
128.78164832987295,48.11265933194918,22.0,24.824313532402893,80.27056522590182,7.115445467958032,66.43196947030523,cotton
60.0,55.0,44.0,23.00445915,82.3207629,7.840207144,263.96424759999996,rice
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,rice
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,cotton
81.3067711194644,37.401504693214314,43.29924765339285,25.588672536424443,73.95644353230946,7.067596698693715,157.65323345413526,jute
16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,grapes
37.77969379292944,120.88122482828224,196.55938758585887,17.80003716433304,83.06434523369536,6.298652976754321,72.19011915191291,grapes
9.0,57.0,24.0,29.89232778,89.71503316,7.1651211089999975,42.99498978,mungbean
5.0,144.0,205.0,21.42177231,92.62665309,6.184922574,102.80456579999999,apple
27.798256773735034,65.3947703212051,22.19302709494014,21.4176771277487,23.635607572129217,5.908612849627016,123.21312198905161,kidneybeans
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972,112.77159250000001,orange
22.830698355517516,79.48306983555175,18.550790493344746,19.959669118793986,21.030797846474353,5.84453358054246,141.87987939834971,kidneybeans
56.44241523926172,58.55758476073828,77.0,18.74238300319764,17.143965455374794,7.6495729718393966,80.52173054745249,chickpea
23.0,70.0,15.0,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram
2.0,38.0,18.0,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean
29.96506731428069,40.0,22.517466342859656,29.003037576827815,87.15301134444643,6.545982210213668,53.22327557447369,mungbean
92.0,21.0,48.0,25.81692236,82.043255,6.377427122,54.82963379,watermelon
27.0,21.0,30.0,35.391546399999996,52.48823147,5.061081874,91.22881052,mango
8.677125786568043,60.0,21.385628932840216,31.726567491547293,53.572079919687255,5.479287946162144,60.66010385665397,mothbeans
30.0,63.0,16.0,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans
51.0,57.0,55.0,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,cotton
7.566681135446269,18.980948247015352,41.509525876492326,22.897098612791815,94.35037984922135,6.232084360314272,103.682438484127,pomegranate
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
31.0,55.0,22.0,22.91350245,21.33953114,5.8731718939999995,109.22555600000001,kidneybeans
21.0,21.045740024000253,29.97255598559985,27.691834525626344,51.38171263933464,5.4066131976545835,100.72705419990797,mango
79.0,42.0,37.0,24.87300744,82.84022551,6.587918707999999,295.60944920000014,rice
54.0,61.20691025625738,77.62073076877213,18.538267082831467,15.45917179731931,6.472040371476416,77.93910124546719,chickpea
4.0,24.0,43.0,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,orange
32.0,138.0,197.0,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes
86.0,95.0,49.0,28.05484146,78.04602887,6.4587148789999995,108.3957179,banana
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
38.0,60.0,20.0,29.84823072,60.63872613,7.491217102,46.80452595,lentil
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut
103.21726992644012,38.9136503677994,29.565460147119758,27.352698609632043,54.21213205672908,6.486373074127585,142.0290312773969,coffee
8.0,23.0,38.0,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.33557439999998,jute
84.0,40.0,43.0,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
6.453792680097842,60.815170720391365,22.361378040293527,23.398556384485396,65.37434985318642,6.447552251821242,51.8795859259165,lentil
4.0,20.0,25.0,28.93270187,47.94053996,5.664587011,99.9834242,mango
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
113.81829696088107,38.82523682508981,33.0,25.216369018396843,53.54035083805306,7.057083894941265,129.08815836718756,coffee
74.0,55.767491170915264,21.302473512745788,18.229381532457147,65.78393271662026,6.703567499207504,81.7338050683408,maize
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
114.0,27.0,48.0,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,coconut
31.0,48.0,45.0,40.78881819,92.90951393,6.563134737,132.7923586,papaya
19.0,15.0,34.0,26.29644905,99.65809151,5.6858890660000005,215.91950490000002,coconut
74.0,39.0,38.0,23.24113501,84.59201843,7.782051312999999,233.0453455,rice
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,cotton
54.0,77.0,85.0,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea
91.0,35.0,38.0,24.8972823,80.52586088,6.13428721,183.6793207,rice
34.668988997923776,23.112659331949185,40.33449449896189,24.424301024271543,94.01443059866153,7.020059663508044,105.25827538850126,pomegranate
88.0,54.0,44.0,25.7354293,83.88266234,6.149410611,233.1321372,rice
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,banana
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848,37.11395801,lentil
98.79820038783706,6.201799612162946,45.798200387837056,28.448643383337586,93.87705327036763,6.348218366929585,28.55560285851075,muskmelon
25.0,71.0,24.0,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram
84.0,18.0,46.0,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
105.46718620287567,13.688542531416225,50.0,26.138650798464983,87.72059589393945,6.427489354637222,59.56778386435027,watermelon
0.0,29.0,32.0,28.05912437,98.3670985,5.8682558579999995,171.65163959999995,coconut
30.36345407556236,78.81827296221883,22.0,19.320443747246376,68.18951400915944,6.39102452386367,49.47761394517687,lentil
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,orange
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
18.19082471402923,5.381649428058457,10.618350571941544,22.096164683642176,91.08566739298607,6.388655627901517,102.20402128626561,orange
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton
7.0,79.0,23.0,19.636534899999997,19.68751084,5.821649914,96.65888933,kidneybeans
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
40.0,79.0,17.0,21.12695586,63.18738532,6.403683619,38.71834464,lentil
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,maize
22.199958211221933,76.51997492673316,15.839991642244387,22.685372441958346,20.761706328245598,5.750808100389546,145.5000224921903,kidneybeans
90.0,39.0,43.0,24.44743944,82.286484,6.7693455,190.9684885,jute
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,cotton
105.03720145337873,36.03720145337873,28.345733817792908,27.21294813296584,53.052464893974935,6.765038251162927,144.37914999732618,coffee
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
26.0,51.0,25.0,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans
37.0,73.0,21.0,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,109.7571416,orange
127.12863002611387,60.0,19.660787532642328,24.378367359864573,81.64658815797165,6.339629429252258,75.88315763258743,cotton
12.0,6.0,8.0,30.84835031,92.86773675,6.388617138,107.41426809999999,orange
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
