Solidity,Eccentricity,EquivDiameter,Extrema,FilledArea,Extent,Orientation,EulerNumber,BoundingBox1,BoundingBox2,BoundingBox3,BoundingBox4,ConvexHull1,ConvexHull2,ConvexHull3,ConvexHull4,MajorAxisLength,MinorAxisLength,Perimeter,ConvexArea,Centroid1,Centroid2,Area,microorganism
0.476031827,0.985219626,0.035115375,0.363977486,0.002088942,0.510108201,0.007803439,0.988922457,0.361269841,0.447275923,0.003154574,0.064814815,0.359898798,0.359898798,0.361269841,0.361269841,0.031672792,0.004274706,0.008026093,0.00056556,0.351721302,0.454129897,0.004126671,1
0.745107045,0.936765857,0.170664518,0.792968121,0.022687877,0.539262814,0.40637047,0.975264936,0.798384357,0.877520084,0.080712581,0.061395132,0.797806151,0.797806151,0.799615306,0.798980386,0.061583797,0.024577538,0.019746746,0.003570319,0.829023259,0.874193709,0.041470329,4
0.285396968,0.867700678,0.097575773,0.491007597,0.008484643,0.226604437,0.494519419,0.991038295,0.447138504,0.715318179,0.085383628,0.05981512,0.454928981,0.454928981,0.447138504,0.447138504,0.054582166,0.034147859,0.03031277,0.004195095,0.480075297,0.709479975,0.017042218,3
0.402182011,0.944183364,0.10741364,0.33790466,0.009555364,0.381663436,0.576432238,0.989945775,0.279787488,0.550953744,0.072726564,0.047839705,0.278917424,0.278917424,0.281057329,0.28149977,0.062126754,0.023558378,0.033691115,0.003347098,0.304034451,0.54346054,0.020367302,1
0.244361792,0.810620335,0.022482512,0.06441526,0.001082169,0.185458458,0.19902223,0.995300436,0.048888889,0.510544815,0.024605678,0.042929293,0.05313093,0.05313093,0.051428571,0.050793651,0.024337,0.020301216,0.006739975,0.000880791,0.041506433,0.509463121,0.002382305,1
0.460027437,0.891390825,0.214910896,0.491551847,0.037157918,0.302177968,0.687455384,0.968490284,0.412650344,0.410780414,0.107802804,0.126452406,0.454542519,0.454542519,0.413253572,0.413153034,0.089378725,0.047908269,0.046378952,0.008794986,0.459385381,0.438122536,0.062448329,1
0.450870192,0.833157959,0.009240226,0.348342714,0.000430207,0.406382683,0.942748785,0.99563612,0.344761905,0.0456942,0.006940063,0.023569024,0.347248577,0.347248577,0.345396825,0.344761905,0.00751313,0.00792355,0.002990954,0.000138493,0.334587782,0.030365994,0.000867199,1
0.940641416,0.422390799,0.019421063,0.340212633,0.000913635,0.99639111,0.771771138,0.999328634,0.34031746,0.137961336,0.005678233,0.010942761,0.342820999,0.342820999,0.341587302,0.340952381,0,0.00831018,0,3.48E-06,0.331283769,0.118362347,0.002003529,1
0.219303091,0.970512664,0.157673077,0.571607255,0.016667184,0.117039916,0.627299446,0.979187647,0.405714286,0.157293497,0.165930599,0.128787879,0.405439595,0.405439595,0.405714286,0.405714286,0.146735988,0.040680007,0.038914822,0.010948461,0.493784778,0.22457593,0.036203064,2
0.69604745,0.685133978,0.107522257,0.868667917,0.010697511,0.674974332,0.092024649,0.991607922,0.87047619,0.449033392,0.028391167,0.057239057,0.874130297,0.874130297,0.871111111,0.87047619,0.025955621,0.028001274,0.011940045,0.001780124,0.878881295,0.454099547,0.019756188,1
0.550546828,0.748068209,0.206914835,0.759709355,0.029367116,0.442916889,0.876220954,0.972419541,0.684759553,0.233586637,0.079036262,0.107937969,0.682799511,0.682799511,0.684759553,0.688556719,0.05886848,0.050833021,0.026366209,0.00674793,0.69986086,0.255768034,0.056838913,4
0.386067545,0.991202741,0.188516935,0.923702314,0.02295175,0.11396033,0.700041112,0.960725076,0.77015873,0.591388401,0.16214511,0.182659933,0.769765971,0.769765971,0.77015873,0.77047619,0.142408193,0.020454354,0.058525366,0.00828291,0.852484438,0.66207924,0.048603012,2
0.286759147,0.796317142,0.183150038,0.232645403,0.023665805,0.230780104,0.768977988,0.96978852,0.162539683,0.450790861,0.100315457,0.137205387,0.192915876,0.192915876,0.167619048,0.162539683,0.081915296,0.062251115,0.094503149,0.010660466,0.199927706,0.495470738,0.046320385,3
0.20464072,0.885586688,0.255033514,0.400250156,0.049141139,0.159384227,0.844390248,0.954347096,0.321904762,0.588752197,0.143217666,0.25,0.344718533,0.344718533,0.321904762,0.323809524,0.152603603,0.085210576,0.129054564,0.025888874,0.374839381,0.658578362,0.081267506,3
0.750793058,0.829259905,0.106145284,0.861577642,0.010330012,0.746996359,0.773484413,0.984751892,0.855564113,0.832740135,0.031685273,0.049176358,0.859679664,0.859679664,0.862092838,0.861684793,0.027429027,0.021179119,0.010747381,0.001600313,0.864543278,0.823413633,0.019369622,4
0.448216783,0.847950569,0.003812767,0.375234522,0.000164099,0.326535989,0.845536141,0.995971803,0.37015873,0.072934974,0.009463722,0.019360269,0.379506641,0.379506641,0.37015873,0.37047619,0.004928192,0.005778031,0.002118896,6.37E-05,0.36717777,0.061079059,0.000338905,1
0.237362283,0.856246176,0.131765745,0.540337711,0.013908539,0.147234297,0.682679463,0.976502182,0.473015873,0.580843585,0.109148265,0.116161616,0.536369386,0.536369386,0.534603175,0.473650794,0.086663351,0.0552384,0.038184203,0.007650131,0.519747346,0.608602855,0.027132362,2
0.649470405,0.60151484,0.114299617,0.340166499,0.014927383,0.669082053,0.021640593,0.98456532,0.326933003,0.12508722,0.034586039,0.056482135,0.32894398,0.32894398,0.327180155,0.330001072,0.027190953,0.032331634,0.014334006,0.002673135,0.334191695,0.127093842,0.02478892,1
0.810910314,0.84229781,0.116284132,0.638524078,0.012507041,0.959851097,0.005831411,0.988922457,0.644444444,0.542179262,0.01829653,0.062289562,0.644528779,0.644528779,0.644444444,0.644444444,0.032394397,0.023401654,0.008145897,0.00169784,0.644439127,0.544921682,0.022297978,4
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.475986079,0.91511073,0.067672814,0.516572858,0.004852022,0.447087956,0.91930003,0.986572675,0.507301587,0.442003515,0.018927445,0.063973064,0.513598988,0.513598988,0.507301587,0.507301587,0.036063601,0.018035105,0.020652364,0.001369861,0.508826094,0.447720968,0.009967804,1
0.403017338,0.830307109,0.444950687,0.40275172,0.137510921,0.347843478,0.36858102,0.838872105,0.277460317,0.376977153,0.207570978,0.218855219,0.310562935,0.310562935,0.307936508,0.288253968,0.153792418,0.104118232,0.175477545,0.035576993,0.389312261,0.441384914,0.219072396,3
0.742790906,0.960638688,0.18114974,0.48217636,0.025754747,0.415209427,0.846030262,0.985229943,0.434285714,0.097539543,0.05362776,0.132154882,0.480708412,0.480708412,0.476825397,0.461587302,0.074515894,0.023667632,0.020571562,0.003933426,0.452050445,0.140316127,0.04548309,2
0.395983517,0.928300502,0.114129942,0.744840525,0.010032243,0.297469386,0.135071689,0.984222894,0.751111111,0.113356766,0.046687697,0.10016835,0.752055661,0.752055661,0.754285714,0.751111111,0.055076474,0.02460184,0.02684209,0.003626308,0.763674522,0.137731493,0.021660038,2
0.471139807,0.938480539,0.1830105,0.442123315,0.030334758,0.151395295,0.693728527,0.974989833,0.315216753,0.582674623,0.149131992,0.139572968,0.314312001,0.314312001,0.31602725,0.316256922,0.110300109,0.03420898,0.038650161,0.007711643,0.402568363,0.604362473,0.055648494,4
0.75736178,0.97846568,0.218034576,0.176360225,0.031320823,0.317348356,0.225852401,0.976166499,0.166349206,0.219683656,0.093375394,0.143097643,0.175838077,0.175838077,0.171428571,0.168253968,0.107119113,0.024612018,0.029842042,0.005298652,0.200699319,0.266809275,0.062099419,4
0.71032096,0.907806191,0.04721108,0.511569731,0.003029188,0.513070498,0.308152276,0.996307486,0.518095238,0.474516696,0.023974763,0.026936027,0.516761543,0.516761543,0.518095238,0.518412698,0.015438579,0.008764622,0.005797757,0.000470528,0.520534242,0.459343516,0.006070393,3
0.163284142,0.989807904,0.190592717,0.575984991,0.022991666,0.064243357,0.905019536,0.954011413,0.438730159,0.266256591,0.139432177,0.37037037,0.52055661,0.52055661,0.438730159,0.438730159,0.252909529,0.041440782,0.057580137,0.019836335,0.495434473,0.429618441,0.049500115,2
0.470690698,0.981952771,0.150728937,0.435897436,0.017110696,0.124983986,0.695985641,0.982880161,0.31047619,0.577328647,0.144479495,0.128787879,0.309297913,0.309297913,0.311111111,0.311428571,0.10737103,0.022327859,0.032026931,0.004684996,0.39782447,0.58966035,0.033651306,4
0.182738661,0.966303683,0.167286329,0.141963727,0.018902485,0.069094307,0.214755006,0.96978852,0.142857143,0.69771529,0.179179811,0.218855219,0.142314991,0.142314991,0.142857143,0.142857143,0.171591417,0.051243696,0.047788747,0.014401508,0.231398483,0.806127655,0.039881184,2
0.357566275,0.994897834,0.109697805,0.198248906,0.010249564,0.150467261,0.900724525,0.966767372,0.142857143,0.417398946,0.051104101,0.175925926,0.198608476,0.198608476,0.19047619,0.144126984,0.111310371,0.011178131,0.030493504,0.003803046,0.159932969,0.485684157,0.020374191,2
0.519275528,0.636791876,0.202051498,0.592245153,0.04714977,0.450320921,0.847985579,0.953004364,0.545396825,0.514059754,0.07318612,0.109427609,0.580645161,0.580645161,0.573333333,0.547301587,0.065346647,0.066170612,0.023185776,0.006873065,0.579064322,0.541455154,0.054593662,2
0.673633885,0.861130459,0.155140933,0.760080331,0.019461338,0.440712193,0.734411335,0.984647169,0.710944581,0.296273623,0.071093977,0.073187298,0.70844623,0.70844623,0.710944581,0.712147534,0.048684867,0.031145509,0.017738244,0.003721644,0.728790407,0.302903268,0.036385207,4
0.272577135,0.9269179,0.23535616,0.170731707,0.035782555,0.219848174,0.930930541,0.936555891,0.075555556,0.565026362,0.088958991,0.249158249,0.101834282,0.101834282,0.091428571,0.086984127,0.147014662,0.065503684,0.091835685,0.017029394,0.095761561,0.657102074,0.070761441,2
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.799087365,0.893609825,0.152262576,0.557236219,0.018089513,0.670001612,0.595918939,0.988870617,0.537965025,0.228671584,0.060903595,0.053980813,0.558000071,0.558000071,0.547140643,0.541015274,0.047971498,0.025687966,0.010269282,0.0027391,0.558268777,0.227421415,0.034394765,4
0.747963497,0.659999025,0.161557641,0.945706018,0.022800901,0.70176396,0.936753874,0.949816151,0.942756066,0.094763448,0.039747634,0.082189741,0.951384629,0.951384629,0.949898188,0.949162191,0.038255817,0.039025942,0.011679591,0.003258875,0.956592266,0.111137079,0.037685801,1
0.260811896,0.862905931,0.160818078,0.668223982,0.019928954,0.215378333,0.528131748,0.978634512,0.566277289,0.613129484,0.127642146,0.093303737,0.571532976,0.571532976,0.566277289,0.567404039,0.09314463,0.054646275,0.054512859,0.009638073,0.627957052,0.629253646,0.037708502,3
0.474876679,0.720237367,0.216465232,0.659787367,0.03908672,0.473387743,0.507115457,0.970459886,0.601904762,0.70913884,0.096529968,0.089225589,0.621758381,0.621758381,0.604444444,0.603809524,0.068624965,0.061450281,0.052231451,0.008463124,0.640953641,0.725910946,0.061341866,2
0.674116753,0.880710837,0.124576107,0.631051917,0.013798598,0.566039505,0.064746111,0.981627586,0.625645535,0.738951469,0.026700691,0.097190943,0.627967328,0.627967328,0.629380243,0.626334377,0.040594207,0.024356075,0.014909786,0.002421524,0.629594426,0.745903001,0.024854232,4
0.444808526,0.733304784,0.113178505,0.398373984,0.010666466,0.375707117,0.960640764,0.984558577,0.363809524,0.252196837,0.037223975,0.094276094,0.385831752,0.385831752,0.363809524,0.364444444,0.036606492,0.034314457,0.028796685,0.003163314,0.37352457,0.278003443,0.02138094,3
0.285215138,0.8681757,0.064090591,0.570356473,0.00440851,0.254012334,0.003507871,0.988586774,0.547936508,0.730228471,0.029652997,0.077441077,0.555344719,0.555344719,0.547936508,0.549206349,0.034369667,0.022305314,0.023287934,0.002277308,0.553977846,0.744791881,0.009230186,3
0.733997577,0.858192619,0.120577193,0.637259916,0.013517112,0.819974728,0.007056374,0.984964261,0.640166361,0.574744197,0.019571858,0.081573347,0.641971671,0.641971671,0.642305403,0.64059417,0.037498926,0.024696691,0.011478729,0.002105464,0.641281215,0.580047085,0.023627802,4
0.805229346,0.871862177,0.137302231,0.608694677,0.015050276,0.732405283,0.547756979,0.990468566,0.580768242,0.215871048,0.056870713,0.04096065,0.589467298,0.589467298,0.585328511,0.582950137,0.03878824,0.024205223,0.011974421,0.00226866,0.599672288,0.209737903,0.029090053,4
0.809217622,0.654888046,0.119823639,0.87054409,0.012183277,0.753151914,0.134911253,0.986908359,0.871111111,0.45254833,0.029652997,0.058080808,0.874762808,0.874762808,0.871111111,0.871111111,0.024774287,0.028227252,0.008209019,0.001788817,0.880001983,0.45680019,0.023364533,4
0.352957121,0.844769363,0.150369662,0.666666667,0.01689781,0.282477455,0.105816035,0.968445787,0.624126984,0.201230228,0.064984227,0.121212121,0.623655914,0.623655914,0.624126984,0.659047619,0.068539325,0.045986319,0.035711289,0.006284326,0.661073307,0.222360107,0.033521725,2
0.497808078,0.654251805,0.158577702,0.826141338,0.018760561,0.440426547,0.685772874,0.972809668,0.793015873,0.811950791,0.058044164,0.091750842,0.790006325,0.790006325,0.793015873,0.793650794,0.039890867,0.041846703,0.036891468,0.004799151,0.814511461,0.82697622,0.036541969,3
0.464228733,0.858668787,0.026835947,0.430268918,0.001348277,0.423043726,0.902053138,0.997985901,0.428571429,0.48857645,0.010725552,0.035353535,0.431372549,0.431372549,0.428571429,0.428571429,0.014478642,0.011191977,0.008214866,0.000420693,0.423096914,0.477999129,0.00295047,1
0.238997789,0.554496513,0.502311007,0.608505316,0.184376843,0.214795728,0.41421008,0.843235985,0.437460317,0.42970123,0.266246057,0.348484848,0.438330171,0.438330171,0.437460317,0.437460317,0.174049685,0.180469511,0.354244221,0.074247764,0.567157941,0.596466788,0.273666059,3
0.67120614,0.951738782,0.258618458,0.693167835,0.046436188,0.340547479,0.736249059,0.958979456,0.595283564,0.429319293,0.116989518,0.150876011,0.611919992,0.611919992,0.595531303,0.595448723,0.109803535,0.040193646,0.033389378,0.010118475,0.648243804,0.492141953,0.085489534,4
0.283922745,0.970598312,0.345403,0.191369606,0.066047819,0.164993044,0.897829989,0.914065123,0.034920635,0.392794376,0.150157729,0.396464646,0.132194813,0.132194813,0.119365079,0.095873016,0.245147603,0.068742524,0.132671913,0.031864924,0.105987424,0.553031264,0.138612282,2
0.257491591,0.974501407,0.23603141,0.68355222,0.037521122,0.217066321,0.973426082,0.94293387,0.638095238,0.637082601,0.063091483,0.347643098,0.690069576,0.690069576,0.663492063,0.638095238,0.186683398,0.048321662,0.081774964,0.018104306,0.665982708,0.817749247,0.071110314,2
0.312652757,0.943325584,0.245714879,0.048155097,0.036638533,0.179413567,0.288829183,0.945955018,0.041269841,0.628295255,0.149526814,0.199494949,0.045540797,0.045540797,0.041904762,0.041269841,0.145736948,0.05696078,0.080072299,0.015991568,0.09782307,0.70305214,0.076203862,2
0.237110667,0.941759452,0.88439463,0.759849906,1,0.222690175,0.056479116,0.304128902,0.742222222,0,0.262460568,1,0.768500949,0.768500949,0.742222222,0.915555556,0.582999379,0.231144209,0.357047103,0.215739847,0.915088668,0.381352805,0.79088544,2
0.848298216,0.182393246,0.05796945,0.843652283,0.004009349,0.772414366,0.653764179,0.986908359,0.844444444,0.75483304,0.017665615,0.027777778,0.843137255,0.843137255,0.845714286,0.845079365,0.006461449,0.017611788,0.004679055,0.000501819,0.845868576,0.738395996,0.008024082,1
0.534601251,0.832166891,0.156925269,0.183864916,0.020246327,0.420472392,0.79278271,0.9741524,0.131428571,0.204745167,0.054258675,0.101010101,0.147375079,0.147375079,0.14031746,0.137777778,0.048360447,0.034656945,0.039428695,0.004378457,0.144110601,0.235472684,0.035923966,2
0.182738661,0.966303683,0.167286329,0.141963727,0.018902485,0.069094307,0.214755006,0.96978852,0.142857143,0.69771529,0.179179811,0.218855219,0.142314991,0.142314991,0.142857143,0.142857143,0.171591417,0.051243696,0.047788747,0.014401508,0.231398483,0.806127655,0.039881184,2
0.730187214,0.913104123,0.131337716,0.760475297,0.014915311,0.439449139,0.668834598,0.99026519,0.723174603,0.32513181,0.067507886,0.057239057,0.720430108,0.720430108,0.723174603,0.723174603,0.04401925,0.022108686,0.013794617,0.002337572,0.742319349,0.324646257,0.026992813,4
0.802755657,0.88984461,0.149371707,0.557848655,0.017514292,0.665666403,0.579710613,0.989593823,0.538412698,0.223198594,0.062460568,0.047979798,0.559139785,0.559139785,0.547936508,0.541587302,0.045024623,0.025840666,0.009439052,0.002609922,0.559422225,0.218678954,0.033162884,4
0.310781985,0.883010839,0.305051019,0.49279062,0.078054468,0.298533373,0.485134282,0.935426022,0.327715982,0.172997762,0.193412829,0.135829867,0.338498199,0.338498199,0.327715982,0.32795653,0.146632969,0.080429132,0.117287445,0.023467666,0.421550453,0.211017535,0.111252569,3
0.338935228,0.82854521,0.029170653,0.450281426,0.001547857,0.256959594,0.188718661,0.995300436,0.440634921,0.533391916,0.01955836,0.044612795,0.452245414,0.452245414,0.451428571,0.448888889,0.020453651,0.016625272,0.010398915,0.000734765,0.439275357,0.530410998,0.00326944,1
0.168407966,0.981720299,0.219246107,0.94996873,0.03175103,0.050051397,0.689358177,0.931520645,0.673650794,0.549209139,0.281388013,0.293771044,0.676154333,0.676154333,0.673650794,0.685079365,0.255642477,0.056344503,0.104025874,0.024248981,0.796577046,0.725174194,0.062687519,3
0.431175494,0.679468983,0.172643864,0.750469043,0.020929335,0.380940008,0.891717258,0.946626385,0.707301587,0.227592267,0.066246057,0.109427609,0.728652751,0.728652751,0.72952381,0.723809524,0.065494704,0.06269597,0.049241582,0.00640022,0.739530857,0.255859822,0.042004326,2
0.450870192,0.833157959,0.009240226,0.348342714,0.000430207,0.406382683,0.942748785,0.99563612,0.344761905,0.0456942,0.006940063,0.023569024,0.347248577,0.347248577,0.345396825,0.344761905,0.00751313,0.00792355,0.002990954,0.000138493,0.334587782,0.030365994,0.000867199,1
0.325816867,0.863403891,0.386374156,0.652908068,0.099865616,0.231501882,0.752532162,0.911379658,0.521269841,0.250439367,0.190536278,0.276094276,0.660341556,0.660341556,0.523174603,0.522539683,0.180507553,0.109580166,0.093384762,0.033996206,0.626050324,0.398719884,0.16953241,4
0.418628988,0.793551939,0.160348919,0.497185741,0.021497031,0.304341314,0.344776854,0.967438738,0.498412698,0.733743409,0.100946372,0.080808081,0.496521189,0.496521189,0.532698413,0.533015873,0.055871236,0.04395157,0.047323502,0.005847987,0.547481296,0.743733886,0.037209812,3
0.809217622,0.654888046,0.119823639,0.87054409,0.012183277,0.753151914,0.134911253,0.986908359,0.871111111,0.45254833,0.029652997,0.058080808,0.874762808,0.874762808,0.871111111,0.871111111,0.024774287,0.028227252,0.008209019,0.001788817,0.880001983,0.45680019,0.023364533,4
0.210782447,0.993319467,0.130478732,0.729831144,0.01267114,0.067428203,0.237942495,0.981537429,0.740952381,0.766256591,0.148895899,0.180976431,0.738140417,0.738140417,0.861587302,0.861904762,0.169435,0.021518267,0.045357179,0.00848978,0.812010654,0.827470171,0.026713715,2
0.224026616,0.981695828,0.137949204,0.762976861,0.014192387,0.086824483,0.328650787,0.966767372,0.71047619,0.156414763,0.177917981,0.12962963,0.707779886,0.707779886,0.711111111,0.711428571,0.145299616,0.031174434,0.044981244,0.008698968,0.798195597,0.177397509,0.02918573,2
0.684152859,0.880362168,0.124979886,0.497185741,0.013602516,0.458140183,0.630011264,0.994293387,0.45968254,0.536906854,0.066876972,0.050505051,0.459835547,0.459835547,0.46031746,0.45968254,0.039349813,0.023884083,0.013392075,0.002316132,0.473020902,0.531798757,0.024959381,4
0.623753498,0.435788572,0.007357248,0.424015009,0.000261672,0.567128665,0.318021888,0.999328634,0.420952381,0.411247803,0.006309148,0.013468013,0.41998735,0.41998735,0.420952381,0.420952381,0.000236909,0.008461838,0.0014897,4.64E-06,0.414840026,0.387387097,0.000677811,1
0.325816867,0.863403891,0.386374156,0.652908068,0.099865616,0.231501882,0.752532162,0.911379658,0.521269841,0.250439367,0.190536278,0.276094276,0.660341556,0.660341556,0.523174603,0.522539683,0.180507553,0.109580166,0.093384762,0.033996206,0.626050324,0.398719884,0.16953241,4
0.185677997,0.928484033,0.258909769,0.577235772,0.042324358,0.16404571,0.049322993,0.931520645,0.493968254,0.580843585,0.103470032,0.340909091,0.50917141,0.50917141,0.500952381,0.493968254,0.208722809,0.091770862,0.08475321,0.029208065,0.53406354,0.712446256,0.083420552,2
0.638873353,0.728398385,0.032268087,0.455284553,0.001649865,0.628539945,0.939008059,0.996978852,0.452698413,0.34797891,0.009463722,0.027777778,0.457938014,0.457938014,0.458412698,0.452698413,0.008626173,0.011924172,0.004573605,0.000310015,0.448227762,0.33386236,0.003708023,1
0.261357333,0.986492108,0.112598047,0.674171357,0.009570991,0.235591957,0.979347738,0.99026519,0.655873016,0.526362039,0.027760252,0.194444444,0.660974067,0.660974067,0.656507937,0.655873016,0.12066228,0.021559687,0.025952212,0.005473651,0.659748928,0.592459088,0.021211487,2
0.512228832,0.845431761,0.11813037,0.716247013,0.011654909,0.437788952,0.640794612,0.98374182,0.68826044,0.092494366,0.065778289,0.054219473,0.690571558,0.690571558,0.690734609,0.68826044,0.043843838,0.028947739,0.030779693,0.00320344,0.714182038,0.09369778,0.023057294,1
0.191812637,0.987261603,0.188539743,0.32369486,0.023223617,0.051332525,0.167324271,0.955745203,0.328434531,0.421714486,0.172898035,0.363302272,0.327380191,0.327380191,0.328517169,0.32964928,0.237919451,0.043558941,0.059770767,0.016976397,0.432105055,0.578593323,0.048769521,3
0.513820028,0.797369387,0.10549475,0.051907442,0.010555588,0.440216028,0.689254005,0.988586774,0.012698413,0.770650264,0.046687697,0.057239057,0.022137887,0.022137887,0.012698413,0.016507937,0.031647091,0.026288125,0.019108119,0.00242739,0.019194322,0.76531329,0.019188023,1
1,0.5756393,0.05425879,0.896185116,0.003446089,1,0.170800499,0.994964753,0.902222222,0.852372583,0.011987382,0.024410774,0.900695762,0.900695762,0.903492063,0.902857143,0.00717415,0.013910695,0.001565532,0.000338409,0.902813883,0.832646657,0.007326336,1
0.264079364,0.850642359,0.16991887,0.908692933,0.027679589,0.188420756,0.897694621,0.96441759,0.87047619,0.712653779,0.088328076,0.168350168,0.882352941,0.882352941,0.874285714,0.87047619,0.089908578,0.058321618,0.059262566,0.010250782,0.901747649,0.741786606,0.040917835,3
0.244361792,0.810620335,0.022482512,0.06441526,0.001082169,0.185458458,0.19902223,0.995300436,0.048888889,0.510544815,0.024605678,0.042929293,0.05313093,0.05313093,0.051428571,0.050793651,0.024337,0.020301216,0.006739975,0.000880791,0.041506433,0.509463121,0.002382305,1
0.582614225,0.889477548,0.129027001,0.634771732,0.015505182,0.544663324,0.009467407,0.977173548,0.631746032,0.63884007,0.022082019,0.11952862,0.636938646,0.636938646,0.638095238,0.633015873,0.047545904,0.027245647,0.01803857,0.002907768,0.635065661,0.649182593,0.026245228,4
0.128206536,0.932741955,0.644671869,0.759849906,0.408119819,0.119524036,0.06575322,0.610271903,0.743492063,0,0.261198738,1,0.768500949,0.768500949,0.743492063,0.743492063,0.573344611,0.243872647,0.403344994,0.214794735,0.911276967,0.348927087,0.435164419,2
0.20464072,0.885586688,0.255033514,0.400250156,0.049141139,0.159384227,0.844390248,0.954347096,0.321904762,0.588752197,0.143217666,0.25,0.344718533,0.344718533,0.321904762,0.323809524,0.152603603,0.085210576,0.129054564,0.025888874,0.374839381,0.658578362,0.081267506,3
0.19570834,0.948782577,0.150535549,0.051282051,0.016055137,0.097022605,0.189662337,0.972473985,0.050793651,0.029876977,0.136277603,0.175084175,0.051233397,0.051233397,0.050793651,0.109206349,0.140000455,0.051899322,0.038496595,0.011395231,0.104248148,0.112935232,0.033581532,2
0.783207439,0.848022894,0.117830431,0.638068745,0.012870854,0.909469617,0.006272625,0.987496771,0.64290354,0.553908689,0.018755885,0.069235307,0.643607745,0.643607745,0.643673992,0.64305763,0.034232976,0.023868108,0.009346335,0.00184466,0.643301692,0.557573353,0.022776962,4
0.357566275,0.994897834,0.109697805,0.198248906,0.010249564,0.150467261,0.900724525,0.966767372,0.142857143,0.417398946,0.051104101,0.175925926,0.198608476,0.198608476,0.19047619,0.144126984,0.111310371,0.011178131,0.030493504,0.003803046,0.159932969,0.485684157,0.020374191,2
0.489767792,0.9106081,0.027058008,0.459036898,0.001334971,0.354429702,0.827288194,0.997650218,0.44952381,0.497363796,0.015141956,0.034511785,0.462365591,0.462365591,0.452698413,0.44952381,0.014936765,0.008324204,0.007571246,0.000388823,0.448319976,0.485262037,0.002980373,1
0.695487032,0.684815857,0.10549475,0.868667917,0.010307221,0.657125363,0.0980956,0.988586774,0.87047619,0.448154657,0.028391167,0.057239057,0.874130297,0.874130297,0.871111111,0.87047619,0.025870807,0.027942043,0.01079197,0.001727972,0.878821767,0.454178074,0.019188023,1
0.806213875,0.86470516,0.132498574,0.628931418,0.014069597,0.75896739,0.535039418,0.990816714,0.597625768,0.212954681,0.054645949,0.038167026,0.601537663,0.601537663,0.600210546,0.599412565,0.036306157,0.023554316,0.012983498,0.002132837,0.615691832,0.206179361,0.027469064,4
1,0.5756393,0.05425879,0.896185116,0.003446089,1,0.170800499,0.994964753,0.902222222,0.852372583,0.011987382,0.024410774,0.900695762,0.900695762,0.903492063,0.902857143,0.00717415,0.013910695,0.001565532,0.000338409,0.902813883,0.832646657,0.007326336,1
0.560514996,0.75717189,0.202752514,0.759290314,0.028554374,0.443238575,0.865578991,0.973409912,0.686481891,0.238551006,0.078266933,0.105087229,0.684475884,0.684475884,0.686481891,0.69009101,0.05801711,0.049221112,0.025626351,0.006490087,0.701729596,0.259412586,0.055172025,4
0.356273882,0.672519271,0.017327143,0.4246404,0.000851543,0.316551393,0.068260593,0.995971803,0.417142857,0.53427065,0.013880126,0.029461279,0.423149905,0.423149905,0.417142857,0.417142857,0.009734029,0.01428916,0.0061864,0.000409104,0.410034847,0.520666072,0.001754334,1
0.475934309,0.511293409,0.500102562,0.503496252,0.1602369,0.411676352,0.671282257,0.89750065,0.362127254,0.635510706,0.194699381,0.245324371,0.36397276,0.36397276,0.364661043,0.364027596,0.138939144,0.150924706,0.10368341,0.037439914,0.449398601,0.74904915,0.271728202,4
0.205349821,0.918622293,0.215053584,0.367729831,0.034283484,0.161805191,0.868845628,0.966096005,0.298412698,0.378734622,0.100946372,0.256734007,0.332068311,0.332068311,0.328888889,0.303492063,0.141463355,0.066614875,0.107457181,0.019347844,0.336157401,0.471556545,0.060664055,3
0.45427277,0.639246965,0.102846516,0.556547006,0.011562351,0.41951008,0.174588762,0.976844153,0.531914887,0.052552368,0.041827544,0.064836973,0.535389347,0.535389347,0.532549808,0.531914887,0.032892388,0.03630632,0.025777766,0.002741895,0.541814248,0.063254798,0.018913652,1
0.799095782,0.832166891,0.133134679,0.667917448,0.015562839,0.932062643,0.980713117,0.972473985,0.659047619,0.091388401,0.022712934,0.068181818,0.65654649,0.65654649,0.659047619,0.659047619,0.036088522,0.026635997,0.011770387,0.002162573,0.661286182,0.100027802,0.027580914,4
0.319171908,0.863978955,0.134823683,0.83427142,0.01358034,0.221412026,0.250945627,0.979859013,0.815238095,0.22056239,0.092744479,0.092592593,0.812144213,0.812144213,0.866031746,0.866349206,0.063741657,0.040120122,0.046115945,0.00586653,0.863606235,0.246203598,0.028139111,3
0.569826314,0.934751964,0.224218279,0.9004269,0.033120566,0.363078587,0.20676857,0.961686615,0.896131899,0.18795986,0.084965286,0.146157459,0.893018583,0.893018583,0.896204064,0.896131899,0.093529693,0.039352836,0.034647372,0.007667206,0.926065882,0.252914078,0.065459631,4
